phase,suite,device,sweep,N,B,nmb,zones,nmu,rays_per_octant,rays_total,nlim,n_repeat,peak_mem_gib,pct_fill,oom,zcps_off_med,zcps_on_med,zcps_on_min,zcps_on_max,slowdown_med,t_rad_ms,t_hydro_ms,t_sweep_ms,rad_over_hydro,sweep_over_hydro,rad_cells_per_s,hydro_cells_per_s,gcaups,nang,niter,sm_util_mean,sm_util_peak,mem_util_mean,dcgm_sm_occ_mean,dcgm_sm_active_mean,sm_clock_mhz,gpu_temp_c,power_w
2,sweep,a100,diagonal_compact,176,44,64,5451776,3,6,48,50,3,7.5732421875,18.93310546875,False,273582800.0,54516670.0,54272650.0,54530670.0,5.0183329245898545,3535.78561,775.764,3275.41,4.557810893519163,4.2221732382528705,77094267.03617361,351381090.1253474,3.9946945267920655,48.0,1.0,61.4390243902439,100.0,34.707317073170735,,,1208.0487804878048,59.0,174.33073170731709
2,sweep,a100,diagonal_compact,176,44,64,5451776,4,10,80,50,3,10.3837890625,25.95947265625,False,273582800.0,39794180.0,39721640.0,39806320.0,6.874945029650064,5048.78506,778.711,4650.02,6.483515784418096,5.971432277186274,53990969.46305732,350051302.7297675,4.6896796142812285,80.0,1.0,68.96,100.0,38.12,,,1244.7,61.0,191.75439999999998
2,sweep,a100,diagonal_compact,176,44,64,5451776,5,15,120,50,3,13.9482421875,34.87060546875,False,273582800.0,29269870.0,29189570.0,29284220.0,9.346908612850006,7103.2788,783.707,6513.71,9.063691915473512,8.311409748796425,38375067.01834651,347819784.6899415,5.021816445620085,120.0,1.0,75.39682539682539,100.0,39.507936507936506,,,1251.1904761904761,63.0,201.53603174603174
2,sweep,a100,diagonal_compact,176,44,64,5451776,6,21,168,50,3,18.1591796875,45.39794921875,False,273582800.0,21919570.0,21906590.0,21923940.0,12.481211994578361,9683.177950000001,783.773,8903.12,12.35456943528292,11.359309391877495,28150758.08867067,347790495.4623341,5.143693267079405,168.0,1.0,82.52564102564102,100.0,42.23076923076923,,,1290.0,64.0,212.58743589743588
2,sweep,a100,wavefront,176,44,64,5451776,1,1,8,50,3,3.9873046875,9.96826171875,False,273582800.0,125938000.0,125776200.0,126199900.0,2.1723610030332385,1107.10145,777.646,1012.21,1.4236573582324092,1.301633391028823,246218447.27960566,350530704.2021691,2.154405113563391,8.0,1.0,39.96153846153846,96.0,21.884615384615383,,,1168.8461538461538,60.0,144.04076923076923
2,sweep,a100,wavefront,176,44,64,5451776,2,3,24,50,3,5.4423828125,13.60595703125,False,273582800.0,87548900.0,87414930.0,87796820.0,3.12491419081222,1863.64489,792.509,1707.75,2.351575679266734,2.154865118251023,146266491.78857246,343956724.7816744,3.830848309178744,24.0,1.0,50.225806451612904,98.0,25.387096774193548,,,1174.3548387096773,59.0,147.92612903225807
2,sweep,a100,wavefront,176,44,64,5451776,3,6,48,50,3,7.5732421875,18.93310546875,False,273582800.0,57013930.0,56464890.0,57020350.0,4.798525553316532,3313.2127,799.154,3050.95,4.145900164423878,3.8177247439166915,82273257.01123866,341096709.7705824,4.288586309182386,48.0,1.0,58.15,98.0,29.85,,,1194.0,60.0,175.0165
2,sweep,a100,wavefront,176,44,64,5451776,4,10,80,50,3,10.3837890625,25.95947265625,False,273582800.0,38544210.0,38463260.0,38574470.0,7.0978961561282485,5267.7245299999995,807.77,4865.45,6.5213173675675,6.023311091028387,51746973.185023405,337458434.95054287,4.482032288894141,80.0,1.0,69.41176470588235,99.0,34.35294117647059,,,1250.5882352941176,62.0,189.24039215686275
2,sweep,a100,wavefront,176,44,64,5451776,5,15,120,50,3,13.9482421875,34.87060546875,False,273582800.0,27124730.0,27098900.0,27165980.0,10.08610223954303,7800.38763,802.48,7207.62,9.720351448011165,8.981681786461968,34945545.392082006,339682982.7534643,4.538343586371091,120.0,1.0,74.77611940298507,99.0,37.37313432835821,,,1197.9850746268658,63.0,207.32044776119403
2,sweep,a100,wavefront,176,44,64,5451776,6,21,168,50,3,18.1591796875,45.39794921875,False,273582800.0,20107720.0,20106750.0,20117380.0,13.60585884426479,10799.798219999999,799.617,10015.3,13.506213874892603,12.525121401871145,25240175.274311747,340899205.4946306,4.5724959212405025,168.0,1.0,84.69047619047619,100.0,40.05952380952381,,,1280.0,67.0,212.94964285714286
